"","country_code","age","gender","rural","dem_education_level","dem_full_time_job","dem_has_children","awareness","vote","effect","age_group","pro_anxiety","pro_equality","pro_indep","pro_solidarity","pro_bureau","pro_volunteer","pro_none","con_expensive","con_stopworking","con_foreigners","con_merit","con_need","con_dependence","con_none","pro_count","con_count"
"2106","DK",44,"female","urban","medium","yes","no","I have never heard of it","I would vote against it","‰Û_ stop working","40_65",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,0,5
"2107","DK",54,"female","rural","high","yes","yes","I have heard just a little about it","I would probably vote against it","A basic income would not affect my work choices","40_65",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0,3
"2108","DK",37,"male","urban","high","yes","no","I have never heard of it","I would probably vote against it","‰Û_ work less","26_39",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1
"2109","DK",50,"female","rural","high","yes","yes","I have never heard of it","I would vote against it","None of the above","40_65",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,1
"2110","DK",46,"female","urban","no","no","yes","I have never heard of it","I would not vote","None of the above","40_65",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0
"2111","DK",41,"female","urban","high","yes","yes","I have never heard of it","I would probably vote for it","‰Û_ do more volunteering work","40_65",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0
"2112","DK",41,"male","urban","high","yes","yes","I have never heard of it","I would probably vote against it","‰Û_ work less","40_65",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,4
"2113","DK",24,"female","urban","high","no","no","I have heard just a little about it","I would vote against it","‰Û_ work less","14_25",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2,3
"2114","DK",46,"female","urban",NA,"no","no","I know something about it","I would vote for it","‰Û_ do more volunteering work","40_65",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4,0
"2115","DK",25,"male","urban","high","yes","yes","I have never heard of it","I would vote for it","A basic income would not affect my work choices","14_25",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,1,4
"2116","DK",27,"male","rural","high","yes","no","I have never heard of it","I would not vote","A basic income would not affect my work choices","26_39",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0
"2117","DK",20,"male","rural",NA,"yes","no","I know something about it","I would probably vote for it","‰Û_ do more volunteering work","14_25",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1
"2118","DK",42,"male","urban","medium","no","no","I have heard just a little about it","I would probably vote against it","A basic income would not affect my work choices","40_65",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2,2
"2119","DK",33,"female","urban",NA,"no","no","I have heard just a little about it","I would probably vote for it","None of the above","26_39",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,6,2
"2120","DK",46,"female","rural",NA,"no","yes","I have never heard of it","I would probably vote for it","‰Û_ do more volunteering work","40_65",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1
"2121","DK",30,"male","urban","no","no","no","I have never heard of it","I would probably vote for it","None of the above","26_39",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0
"2122","DK",44,"male","urban",NA,"yes","yes","I have never heard of it","I would probably vote for it","None of the above","40_65",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1
"2123","DK",40,"female","rural",NA,"yes","yes","I have never heard of it","I would probably vote for it","‰Û_ work as a freelancer","40_65",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0
"2124","DK",36,"female","urban","high","yes","yes","I understand it fully","I would vote against it","‰Û_ work less","26_39",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,3
"2125","DK",49,"male","urban","medium","yes","no","I know something about it","I would probably vote against it","A basic income would not affect my work choices","40_65",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,4
"2126","DK",50,"male","urban","no","yes","yes","I have never heard of it","I would probably vote against it","None of the above","40_65",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,2
"2127","DK",31,"female","urban","medium","no","no","I have never heard of it","I would vote against it","‰Û_ work less","26_39",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1,3
"2128","DK",23,"female","urban","low","no","no","I have never heard of it","I would probably vote for it","A basic income would not affect my work choices","14_25",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,3,3
"2129","DK",56,"female","urban",NA,"yes","yes","I know something about it","I would probably vote for it","A basic income would not affect my work choices","40_65",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,6
"2130","DK",49,"female","urban","no","no","no","I have never heard of it","I would probably vote against it","None of the above","40_65",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0,4
"2131","DK",48,"male","urban","high","yes","yes","I know something about it","I would probably vote for it","A basic income would not affect my work choices","40_65",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3,3
"2132","DK",51,"male","urban","high","yes","no","I know something about it","I would probably vote for it","A basic income would not affect my work choices","40_65",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,3,5
"2133","DK",64,"female","urban","no","no","yes","I have heard just a little about it","I would probably vote against it","A basic income would not affect my work choices","40_65",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1
"2134","DK",17,"male","urban","high","yes","yes","I have heard just a little about it","I would probably vote for it","None of the above","14_25",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,0,4
"2135","DK",49,"male","urban","no","yes","no","I have heard just a little about it","I would probably vote for it","A basic income would not affect my work choices","40_65",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3,5
"2136","DK",23,"female","urban","medium","no","no","I have heard just a little about it","I would probably vote for it","‰Û_ do more volunteering work","14_25",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,5,5
"2137","DK",18,"male","urban","low","no","no","I have never heard of it","I would probably vote for it","None of the above","14_25",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0
"2138","DK",42,"female","urban","medium","no","yes","I know something about it","I would probably vote against it","A basic income would not affect my work choices","40_65",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,4,5
"2139","DK",24,"female","urban","high","no","no","I have heard just a little about it","I would probably vote against it","A basic income would not affect my work choices","14_25",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0,5
"2140","DK",39,"female","urban","low","no","yes","I have heard just a little about it","I would probably vote for it","‰Û_ do more volunteering work","26_39",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3,3
"2141","DK",39,"female","urban","high","yes","yes","I know something about it","I would probably vote against it","‰Û_ work less","26_39",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,6
"2142","DK",46,"female","urban","medium","yes","no","I have never heard of it","I would probably vote for it","A basic income would not affect my work choices","40_65",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2,3
"2143","DK",27,"female","rural","high","no","yes","I have never heard of it","I would probably vote for it","‰Û_ spend more time with my family","26_39",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,2,4
"2144","DK",21,"female","urban","low","no","no","I have never heard of it","I would probably vote for it","None of the above","14_25",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3,3
"2145","DK",52,"male","urban","high","yes","yes","I have heard just a little about it","I would vote for it","‰Û_ work less","40_65",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,2
"2146","DK",16,"male","urban","no","no","no","I know something about it","I would vote for it","‰Û_ do more volunteering work","14_25",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3,4
"2147","DK",36,"male","urban","medium","yes","yes","I have never heard of it","I would probably vote for it","A basic income would not affect my work choices","26_39",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,4
"2148","DK",21,"female","urban","medium","no","no","I have never heard of it","I would probably vote against it","‰Û_ do more volunteering work","14_25",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,3,3
"2149","DK",50,"male","urban","no","yes","yes","I have heard just a little about it","I would probably vote against it","A basic income would not affect my work choices","40_65",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0,3
"2150","DK",24,"female","rural","medium","yes","no","I have never heard of it","I would probably vote for it","A basic income would not affect my work choices","14_25",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,2
"2151","DK",43,"female","rural","medium","yes","yes","I have heard just a little about it","I would vote against it","A basic income would not affect my work choices","40_65",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,1,3
"2152","DK",52,"male","urban","no","yes","no","I know something about it","I would probably vote for it","‰Û_ do more volunteering work","40_65",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1
"2153","DK",43,"female","rural","no","no","yes","I understand it fully","I would vote for it","A basic income would not affect my work choices","40_65",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,6,0
"2154","DK",33,"male","urban","medium","no","no","I have never heard of it","I would probably vote against it","None of the above","26_39",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1
"2155","DK",17,"male","urban","high","no","no","I know something about it","I would probably vote against it","None of the above","14_25",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1
"2156","DK",63,"female","rural","no","yes","yes","I have never heard of it","I would vote against it","‰Û_ spend more time with my family","40_65",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,1,4
"2157","DK",47,"male","urban",NA,"yes","no","I have never heard of it","I would probably vote against it","‰Û_ look for a different job","40_65",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,6
"2158","DK",30,"male","rural","no","no","no","I know something about it","I would probably vote for it","‰Û_ gain additional skills","26_39",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2,2
"2159","DK",41,"male","urban","high","yes","yes","I have never heard of it","I would vote against it","A basic income would not affect my work choices","40_65",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,6
"2160","DK",14,"male","urban",NA,"no","no","I have never heard of it","I would not vote","None of the above","14_25",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0
"2161","DK",42,"female","urban","no","no","yes","I have never heard of it","I would not vote","None of the above","40_65",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0
"2162","DK",42,"male","urban","no","no","no","I have never heard of it","I would probably vote against it","A basic income would not affect my work choices","40_65",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0,5
"2163","DK",20,"female","urban","medium","yes","no","I have never heard of it","I would probably vote against it","A basic income would not affect my work choices","14_25",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0,3
"2164","DK",43,"male","urban","high","yes","yes","I know something about it","I would vote against it","‰Û_ work less","40_65",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,5
"2165","DK",25,"male","rural","high","yes","yes","I have heard just a little about it","I would vote for it","‰Û_ look for a different job","14_25",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2,2
"2166","DK",36,"female","rural","high","yes","no","I have never heard of it","I would not vote","None of the above","26_39",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0
"2167","DK",43,"female","rural","high","yes","yes","I know something about it","I would vote for it","A basic income would not affect my work choices","40_65",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,2
"2168","DK",35,"female","urban","high","yes","yes","I have heard just a little about it","I would not vote","A basic income would not affect my work choices","26_39",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,3
"2169","DK",56,"female","urban","no","no","yes","I have heard just a little about it","I would vote for it","A basic income would not affect my work choices","40_65",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1
"2170","DK",22,"female","urban","medium","no","no","I have never heard of it","I would not vote","‰Û_ work less","14_25",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,3
"2171","DK",61,"male","urban","medium","yes","no","I understand it fully","I would vote for it","A basic income would not affect my work choices","40_65",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2
"2172","DK",50,"male","urban","high","yes","yes","I have heard just a little about it","I would probably vote for it","‰Û_ look for a different job","40_65",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0
"2173","DK",22,"male","urban","medium","no","no","I have never heard of it","I would probably vote against it","A basic income would not affect my work choices","14_25",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1,5
"2174","DK",52,"female","rural",NA,"no","yes","I have heard just a little about it","I would probably vote for it","‰Û_ gain additional skills","40_65",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,1
"2175","DK",22,"male","urban","low","no","no","I have never heard of it","I would probably vote against it","A basic income would not affect my work choices","14_25",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2,3
"2176","DK",50,"female","urban","high","yes","yes","I understand it fully","I would vote for it","A basic income would not affect my work choices","40_65",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,4
"2177","DK",46,"male","urban","medium","yes","no","I know something about it","I would vote against it","A basic income would not affect my work choices","40_65",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,5
"2178","DK",30,"male","urban","high","yes","no","I have never heard of it","I would vote against it","A basic income would not affect my work choices","26_39",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,0,4
"2179","DK",37,"male","urban","low","no","no","I have heard just a little about it","I would probably vote against it","A basic income would not affect my work choices","26_39",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,3,4
"2180","DK",42,"male","urban","high","yes","yes","I have heard just a little about it","I would probably vote against it","‰Û_ spend more time with my family","40_65",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1,2
"2181","DK",20,"female","rural","high","yes","no","I have never heard of it","I would probably vote for it","‰Û_ spend more time with my family","14_25",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1
"2182","DK",46,"female","urban","high","no","yes","I know something about it","I would vote against it","‰Û_ work less","40_65",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,3
"2183","DK",47,"female","urban","medium","yes","no","I have never heard of it","I would vote for it","‰Û_ work as a freelancer","40_65",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2,3
"2184","DK",43,"male","urban","medium","yes","yes","I have never heard of it","I would probably vote for it","A basic income would not affect my work choices","40_65",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3,1
"2185","DK",59,"male","urban","no","no","no","I have heard just a little about it","I would probably vote against it","‰Û_ do more volunteering work","40_65",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,1
"2186","DK",47,"male","rural",NA,"yes","yes","I have heard just a little about it","I would vote against it","A basic income would not affect my work choices","40_65",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,6
"2187","DK",28,"female","urban",NA,"no","no","I have never heard of it","I would probably vote for it","‰Û_ do more volunteering work","26_39",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,3,3
"2188","DK",54,"female","urban","low","yes","no","I have never heard of it","I would vote for it","A basic income would not affect my work choices","40_65",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2,2
"2189","DK",49,"female","urban","medium","yes","yes","I have never heard of it","I would vote against it","‰Û_ work less","40_65",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,6
"2190","DK",30,"male","rural","no","no","no","I have never heard of it","I would probably vote against it","A basic income would not affect my work choices","26_39",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,0,5
"2191","DK",64,"female","urban","high","yes","yes","I have heard just a little about it","I would vote against it","‰Û_ work less","40_65",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3,4
"2192","DK",27,"male","urban","low","yes","no","I have heard just a little about it","I would probably vote against it","‰Û_ work less","26_39",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1
"2193","DK",41,"male","urban","high","yes","no","I know something about it","I would probably vote for it","A basic income would not affect my work choices","40_65",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2,5
"2194","DK",49,"male","urban","no","yes","no","I have heard just a little about it","I would probably vote for it","A basic income would not affect my work choices","40_65",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,3,4
"2195","EE",17,"male","urban","low","no","no","I have heard just a little about it","I would not vote","‰Û_ look for a different job","14_25",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,3,2
"2196","EE",57,"male","urban","high","yes","yes","I know something about it","I would not vote","‰Û_ work as a freelancer","40_65",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0
"2197","EE",30,"female","urban","high","yes","no","I have never heard of it","I would not vote","None of the above","26_39",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0
"2198","EE",14,"female","urban","low","no","no","I know something about it","I would probably vote for it","‰Û_ spend more time with my family","14_25",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,4,3
"2199","EE",28,"female","urban","high","no","yes","I understand it fully","I would vote for it","‰Û_ spend more time with my family","26_39",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1
"2200","EE",30,"male","urban","medium","no","no","I have never heard of it","I would probably vote for it","‰Û_ spend more time with my family","26_39",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5,1
"2201","EE",29,"male","urban","medium","yes","no","I have never heard of it","I would not vote","‰Û_ gain additional skills","26_39",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1
"2202","EE",30,"female","urban","high","yes","no","I have heard just a little about it","I would probably vote for it","None of the above","26_39",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2,3
"2203","EE",56,"male","urban","high","yes","yes","I know something about it","I would probably vote for it","‰Û_ gain additional skills","40_65",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,1,2
"2204","EE",57,"male","urban","high","yes","yes","I know something about it","I would probably vote for it","‰Û_ do more volunteering work","40_65",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1
"2205","EE",30,"female","urban","medium","yes","no","I have never heard of it","I would vote for it","‰Û_ gain additional skills","26_39",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,2
"2206","EE",22,"female","urban","medium","no","no","I have never heard of it","I would probably vote against it","‰Û_ spend more time with my family","14_25",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2,2
"2207","EE",20,"male","urban","medium","yes","no","I have heard just a little about it","I would probably vote for it","‰Û_ work less","14_25",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1
"2208","EE",16,"female","urban","low","no","no","I have heard just a little about it","I would probably vote for it","‰Û_ do more volunteering work","14_25",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,5,2
"2209","EE",38,"male","urban","high","yes","no","I know something about it","I would vote for it","‰Û_ gain additional skills","26_39",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,1
"2210","EE",26,"male","urban",NA,"no","no","I have heard just a little about it","I would not vote","‰Û_ gain additional skills","26_39",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1
"2211","EE",57,"male","urban","high","yes","yes","I know something about it","I would not vote","None of the above","40_65",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0
"2212","EE",43,"male","urban","low","no","yes","I have never heard of it","I would vote for it","‰Û_ work as a freelancer","40_65",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5,2
"2213","ES",59,"male","urban","high","yes","no","I know something about it","I would vote for it","‰Û_ do more volunteering work","40_65",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1
